t_secs,rss_kb,vmhwm_kb,fds,threads,accept_inflight,panic_total
4276.764,27048,37524,229,9,253,0
4291.777,27564,37524,96,9,12,0
4306.780,26840,37524,23,9,68,0
4321.786,27572,37524,16,9,103,0
4336.798,28096,37524,22,9,38,0
4351.802,29036,37524,77,9,12,0
4366.807,27784,37524,22,9,10,0
4381.815,26044,37524,21,9,36,0
4396.817,26044,37524,95,9,10,0
4411.827,26568,37524,22,9,10,0
4426.829,26176,37524,80,9,22,0
4441.837,27796,37524,20,9,12,0
4456.839,26044,37524,22,9,9,0
4471.840,26692,37524,85,9,20,0
4486.846,28252,37524,49,9,8,0
4501.855,26072,37524,21,9,101,0
4516.867,27128,37524,30,9,79,0
4531.872,26692,37524,128,9,70,0
4546.884,26176,37524,132,9,71,0
4561.892,28868,37524,155,9,77,0
4576.898,27848,37524,92,9,90,0
4591.903,28024,37524,47,9,16,0
4606.904,28396,37524,22,9,23,0
4621.909,27548,37524,47,9,10,0
4636.916,28052,37524,101,9,34,0
4651.935,27332,37524,14,9,88,0
4666.941,27808,37524,22,9,11,0
4681.945,26044,37524,197,9,167,0
4696.961,26100,37524,98,9,15,0
4711.965,26640,37524,64,9,35,0
4726.967,26348,37524,22,9,10,0
4741.972,26400,37524,39,9,16,0
4756.976,26828,37524,18,9,201,0
4771.987,26276,37524,38,9,16,0
4786.990,26276,37524,22,9,9,0
4801.992,26712,37524,104,9,93,0
4816.996,26172,37524,17,9,5,0
4832.005,26524,37524,32,9,23,0
4847.010,27108,37524,21,9,54,0
4862.013,27424,37524,84,9,19,0
4877.019,26048,37524,39,9,7,0
4892.024,26628,37524,167,9,23,0
4907.032,27888,37524,37,9,14,0
4922.034,26876,37524,20,9,7,0
4937.036,27392,37524,127,9,93,0
4952.047,27692,37524,63,9,18,0
4967.050,29448,37524,35,9,17,0
4982.051,27000,37524,151,9,12,0
4997.056,27880,37524,24,9,48,0
5012.059,26588,37524,27,9,10,0
5027.064,26660,37524,184,9,300,0
5042.078,27372,37524,23,9,14,0
5057.087,29208,37524,213,9,75,0
5072.092,28508,37524,143,9,140,0
5087.098,27640,37524,130,9,7,0
5102.107,26048,37524,22,9,37,0
5117.116,26888,37524,22,9,20,0
5132.119,28396,37524,22,9,10,0
5147.122,27436,37524,56,9,11,0
5162.126,26044,37524,26,9,22,0
5177.130,26044,37524,88,9,8,0
5192.136,28840,37524,57,9,4,0
5207.139,26984,37524,29,9,19,0
5222.140,26656,37524,86,9,57,0
5237.154,26044,37524,24,9,10,0
5252.161,26316,37524,84,9,9,0
5267.166,26044,37524,44,9,13,0
5282.172,27088,37524,89,9,57,0
5297.183,27160,37524,22,9,10,0
5312.187,29684,37524,196,9,11,0
5327.197,30532,37524,21,9,6,0
5342.204,27912,37524,163,9,105,0
5357.209,26308,37524,114,9,38,0
5372.216,26228,37524,118,9,12,0
5387.219,26932,37524,51,9,19,0
5400.002,26396,37524,70,9,7,0
