t_secs,rss_kb,vmhwm_kb,fds,threads,panic_total
10833.059,31628,32956,11,9,0
10863.069,29256,32956,11,9,0
10893.087,29972,32956,11,9,0
10923.101,31416,32956,11,9,0
10953.108,29984,32956,11,9,0
10983.110,29792,32956,11,9,0
11013.120,29024,32956,11,9,0
11043.127,29492,32956,11,9,0
11073.134,29840,32956,11,9,0
11103.138,30596,32956,12,9,0
11133.150,29996,32956,11,9,0
11163.154,29256,32956,11,9,0
11193.158,29856,32956,11,9,0
11223.170,29752,32956,11,9,0
11253.176,29200,32956,11,9,0
11283.180,30880,32956,11,9,0
11313.192,29720,32956,11,9,0
11343.196,29732,32956,11,9,0
11373.202,30160,32956,11,9,0
11403.209,29444,32956,11,9,0
11433.218,29460,32956,11,9,0
11463.229,30028,32956,11,9,0
11493.243,31228,32956,11,9,0
11523.252,31336,32956,11,9,0
11553.256,30092,32956,11,9,0
11583.270,30580,32956,11,9,0
11613.276,30676,32956,11,9,0
11643.281,29940,32956,11,9,0
11673.290,30260,32956,12,9,0
11703.296,29904,32956,11,9,0
11733.302,31208,32956,11,9,0
11763.311,30060,32956,11,9,0
11793.318,31084,32956,11,9,0
11823.325,29144,32956,11,9,0
11853.329,29440,32956,11,9,0
11883.334,29364,32956,11,9,0
11913.346,29980,32956,11,9,0
11943.351,29372,32956,11,9,0
11973.367,30440,32956,11,9,0
12003.376,30456,32956,11,9,0
12033.379,30312,32956,11,9,0
12063.394,30444,32956,11,9,0
12093.400,29720,32956,11,9,0
12123.410,30204,32956,11,9,0
12153.416,30044,32956,11,9,0
12183.427,29432,32956,11,9,0
12213.434,29144,32956,11,9,0
12243.437,29320,32956,11,9,0
12273.440,29576,32956,11,9,0
12303.449,29188,32956,11,9,0
12333.455,29516,32956,11,9,0
12363.471,29272,32956,11,9,0
12393.489,29916,32956,11,9,0
12423.498,29292,32956,11,9,0
12453.504,29704,32956,11,9,0
12483.518,29144,32956,11,9,0
12513.527,29816,32956,11,9,0
12543.537,29288,32956,11,9,0
12573.545,29144,32956,11,9,0
12603.554,29192,32956,11,9,0
12633.561,29144,32956,11,9,0
12663.578,29144,32956,11,9,0
12693.581,29320,32956,11,9,0
12723.588,29652,32956,11,9,0
12753.594,29356,32956,11,9,0
12783.608,29372,32956,11,9,0
12813.625,29948,32956,11,9,0
12843.633,29408,32956,11,9,0
12873.646,29888,32956,11,9,0
12903.653,29144,32956,11,9,0
12933.661,29516,32956,11,9,0
12963.666,29476,32956,11,9,0
12993.682,29520,32956,11,9,0
13023.690,29480,32956,11,9,0
13053.701,30076,32956,11,9,0
13083.705,29956,32956,11,9,0
13113.709,29448,32956,11,9,0
13143.724,29188,32956,11,9,0
13173.743,30160,32956,11,9,0
13203.761,28928,32956,11,9,0
13233.768,28876,32956,11,9,0
13263.781,29036,32956,11,9,0
13293.796,28760,32956,11,9,0
13323.801,28648,32956,11,9,0
13353.807,28376,32956,11,9,0
13383.818,29088,32956,11,9,0
13413.824,28700,32956,11,9,0
13443.827,28820,32956,11,9,0
13473.836,28584,32956,11,9,0
13503.848,29776,32956,11,9,0
13533.855,29104,32956,11,9,0
13563.870,28500,32956,11,9,0
13593.874,29184,32956,11,9,0
13623.885,28532,32956,11,9,0
13653.888,29904,32956,11,9,0
13683.896,29480,32956,11,9,0
13713.903,29704,32956,11,9,0
13743.908,31204,33036,11,9,0
13773.914,28284,33036,11,9,0
13803.925,28796,33036,11,9,0
13833.934,30312,33036,11,9,0
13863.941,29464,33036,11,9,0
13893.945,29424,33036,11,9,0
13923.949,29980,33036,11,9,0
13953.956,29244,33036,11,9,0
13983.967,29220,33036,11,9,0
14013.971,28740,33036,11,9,0
14043.975,28476,33036,11,9,0
14073.989,28136,33036,11,9,0
14103.992,28448,33036,11,9,0
14134.001,30108,33036,11,9,0
14164.012,31240,33036,11,9,0
14194.015,31056,33036,11,9,0
14224.027,32064,33168,11,9,0
14254.043,31232,33168,11,9,0
14284.054,28252,33168,11,9,0
14314.055,30148,33168,11,9,0
14344.061,31092,33168,11,9,0
14374.067,30716,33168,11,9,0
14400.003,29436,33168,11,9,0
