t_secs,rss_kb,vmhwm_kb,fds,threads,panic_total
11793.268,44212,49524,42,9,0
11823.273,45068,49524,43,9,0
11853.289,46660,49524,40,9,0
11883.299,45096,49524,42,9,0
11913.307,44264,49524,43,9,0
11943.319,45028,49524,43,9,0
11973.326,44476,49524,43,9,0
12003.335,49152,49524,42,9,0
12033.346,48012,49564,42,9,0
12063.353,49692,49772,43,9,0
12093.360,47380,51060,43,9,0
12123.376,47132,51060,42,9,0
12153.386,47524,51060,43,9,0
12183.390,49740,51060,43,9,0
12213.394,45400,51060,43,9,0
12243.404,44720,51060,43,9,0
12273.409,43520,51060,43,9,0
12303.416,45812,51060,41,9,0
12333.431,46816,51060,43,9,0
12363.435,44592,51060,43,9,0
12393.443,45208,51060,43,9,0
12423.453,45736,51060,43,9,0
12453.458,47460,51060,43,9,0
12483.464,44984,51060,43,9,0
12513.472,46104,51060,42,9,0
12543.477,47384,51060,43,9,0
12573.480,49328,51060,42,9,0
12603.487,46308,51060,43,9,0
12633.501,45396,51060,43,9,0
12663.506,45716,51060,43,9,0
12693.514,45932,51060,43,9,0
12723.518,47296,51060,43,9,0
12753.529,46972,51060,42,9,0
12783.539,47744,51060,41,9,0
12813.547,46340,51060,43,9,0
12843.554,44420,51060,43,9,0
12873.563,44940,51060,43,9,0
12903.566,44984,51060,42,9,0
12933.575,44840,51060,43,9,0
12963.578,46916,51060,42,9,0
12993.589,48052,51060,43,9,0
13023.591,45332,51060,41,9,0
13053.597,43844,51060,43,9,0
13083.601,45460,51060,42,9,0
13113.606,45492,51060,43,9,0
13143.616,44820,51060,42,9,0
13173.621,45012,51060,43,9,0
13203.625,45952,51060,43,9,0
13233.628,46348,51060,43,9,0
13263.632,46872,51060,43,9,0
13293.649,46680,51060,43,9,0
13323.655,45028,51060,43,9,0
13353.658,46932,51060,43,9,0
13383.663,44688,51060,41,9,0
13413.678,43912,51060,43,9,0
13443.686,47008,51060,43,9,0
13473.695,46656,51060,42,9,0
13503.700,45044,51060,43,9,0
13533.720,46816,51060,43,9,0
13563.723,47372,51060,43,9,0
13593.724,44084,51060,43,9,0
13623.735,41932,51060,43,9,0
13653.744,43100,51060,43,9,0
